Date,Open,High,Low,Close,Adj Close,Volume
2013-07-12,193.070007,193.699997,191.589996,192.070007,160.433838,4494700
2013-07-15,192.419998,194.889999,191.679993,194.000000,162.045898,5674700
2013-07-16,194.039993,194.580002,192.679993,193.850006,161.920654,3745300
2013-07-17,194.720001,194.889999,193.029999,194.550003,162.505341,6868400
2013-07-18,198.270004,200.940002,195.990005,197.990005,165.378708,8393400
2013-07-19,197.910004,197.990005,193.240005,193.539993,161.661667,6997600
2013-07-22,193.399994,195.789993,193.279999,194.089996,162.121063,3398000
2013-07-23,194.210007,196.429993,194.100006,194.979996,162.864456,2863800
2013-07-24,195.949997,197.300003,195.860001,196.610001,164.226028,2957900
2013-07-25,196.300003,197.830002,195.660004,197.220001,164.735489,3014300
2013-07-26,196.589996,197.369995,195.000000,197.350006,164.844131,2485100
2013-07-29,196.830002,197.190002,195.529999,196.210007,163.891891,2113700
2013-07-30,196.990005,197.830002,195.809998,196.009995,163.724869,2663200
2013-07-31,194.490005,196.910004,194.490005,195.039993,162.914627,3810000
2013-08-01,196.649994,197.169998,195.410004,195.809998,163.557785,2877700
2013-08-02,195.500000,195.500000,193.220001,195.160004,163.014847,3874000
2013-08-05,195.160004,195.880005,194.350006,195.500000,163.298859,2490900
2013-08-06,192.259995,192.509995,190.270004,190.990005,159.531708,5938500
2013-08-07,189.600006,189.929993,188.050003,188.559998,158.289291,3901700
2013-08-08,189.449997,189.869995,186.789993,187.929993,157.760422,4547600
2013-08-09,188.000000,189.160004,187.000000,187.820007,157.668106,3249600
2013-08-12,186.970001,189.559998,186.889999,189.089996,158.734192,3026500
2013-08-13,189.539993,189.990005,187.559998,188.419998,158.171738,3542900
2013-08-14,188.580002,188.929993,187.300003,187.529999,157.424667,2892300
2013-08-15,186.229996,187.000000,185.449997,185.789993,155.963959,3692400
2013-08-16,185.539993,186.460007,185.339996,185.339996,155.586227,3426400
2013-08-19,185.300003,186.500000,183.979996,184.229996,154.654388,3248900
2013-08-20,184.369995,185.630005,183.169998,184.559998,154.931458,3117800
2013-08-21,184.669998,186.570007,184.279999,184.860001,155.183273,3551000
2013-08-22,185.649994,186.250000,184.250000,185.190002,155.460281,2354300
2013-08-23,185.339996,185.740005,184.570007,185.419998,155.653366,2292700
2013-08-26,185.270004,187.000000,184.679993,184.740005,155.082581,2170400
2013-08-27,183.630005,184.500000,182.570007,182.740005,153.403625,3190700
2013-08-28,182.679993,183.470001,181.100006,182.160004,152.916718,3979200
2013-08-29,181.960007,183.699997,181.440002,182.639999,153.319626,2980900
2013-08-30,182.750000,182.990005,181.509995,182.270004,153.009048,2731000
2013-09-03,183.630005,184.320007,182.509995,183.960007,154.427765,3487200
2013-09-04,183.580002,184.190002,182.309998,183.130005,153.731003,2597900
2013-09-05,183.350006,185.000000,183.070007,184.149994,154.587265,2867600
2013-09-06,184.649994,184.990005,182.649994,183.029999,153.647034,2903500
2013-09-09,183.679993,185.490005,183.309998,184.979996,155.283981,3017200
2013-09-10,187.199997,187.649994,186.369995,186.600006,156.643967,3149600
2013-09-11,186.830002,190.869995,186.820007,190.699997,160.085739,4962900
2013-09-12,190.960007,191.320007,189.850006,190.729996,160.110916,3354800
2013-09-13,191.210007,193.100006,191.000000,192.169998,161.319748,3710400
2013-09-16,193.699997,194.809998,192.610001,193.149994,162.142441,3902400
2013-09-17,193.419998,194.149994,191.830002,192.160004,161.311340,2930900
2013-09-18,192.600006,194.889999,192.000000,194.419998,163.208542,3841800
2013-09-19,194.179993,194.889999,193.220001,193.389999,162.343903,3178100
2013-09-20,193.960007,194.429993,190.020004,190.020004,159.514877,8525900
2013-09-23,190.059998,192.410004,189.330002,190.990005,160.329193,3340800
2013-09-24,190.929993,191.559998,189.660004,189.970001,159.472931,3085300
2013-09-25,190.139999,190.619995,188.500000,189.470001,159.053192,2654500
2013-09-26,190.100006,191.759995,189.460007,190.220001,159.682800,2093600
2013-09-27,188.869995,188.940002,186.449997,186.919998,156.912552,3905500
2013-09-30,185.559998,186.740005,184.339996,185.179993,155.451874,3978200
2013-10-01,185.339996,186.649994,184.649994,186.380005,156.459244,2681200
2013-10-02,185.539993,186.309998,184.410004,184.960007,155.267227,3617100
2013-10-03,184.699997,184.960007,183.000000,183.860001,154.343811,3211800
2013-10-04,184.169998,185.130005,183.580002,184.100006,154.545273,2863600
2013-10-07,181.850006,183.309998,181.850006,182.009995,152.790771,3966400
2013-10-08,181.889999,181.990005,178.710007,178.720001,150.028931,5578300
2013-10-09,179.369995,181.669998,179.100006,181.320007,152.211594,4423500
2013-10-10,183.169998,184.770004,182.360001,184.770004,155.107712,3658900
2013-10-11,185.250000,186.229996,184.119995,186.160004,156.274597,3232600
2013-10-14,185.410004,186.990005,184.419998,186.970001,156.954544,2663100
2013-10-15,185.740005,185.940002,184.220001,184.660004,155.015381,3365100
2013-10-16,185.419998,186.729996,184.990005,186.729996,156.753082,6718000
2013-10-17,173.839996,177.000000,172.570007,174.830002,146.763412,22368900
2013-10-18,174.800003,175.000000,173.250000,173.779999,145.881989,10548000
2013-10-21,174.419998,174.750000,172.630005,172.860001,145.109711,7098700
2013-10-22,173.350006,175.570007,172.949997,174.970001,146.880997,6977300
2013-10-23,175.089996,175.990005,174.399994,175.770004,147.552536,5409400
2013-10-24,176.429993,177.889999,176.250000,177.800003,149.256638,5533300
2013-10-25,178.429993,179.100006,176.259995,176.850006,148.459137,4842800
2013-10-28,177.039993,177.889999,176.199997,177.350006,148.878906,3712700
2013-10-29,177.619995,182.320007,177.500000,182.119995,152.883133,8904600
2013-10-30,181.690002,182.179993,179.860001,180.149994,151.229370,5273700
2013-10-31,179.649994,181.669998,179.039993,179.210007,150.440308,4318100
2013-11-01,179.809998,180.339996,178.880005,179.229996,150.457092,3644500
2013-11-04,179.899994,180.800003,179.339996,180.270004,151.330170,3483300
2013-11-05,179.539993,179.800003,177.710007,177.850006,149.298630,6096800
2013-11-06,177.910004,179.750000,177.779999,179.190002,151.231308,4560700
2013-11-07,179.600006,181.389999,179.600006,180.000000,151.914948,5219500
2013-11-08,178.830002,180.080002,177.350006,179.990005,151.906494,6275000
2013-11-11,180.190002,183.389999,180.039993,182.880005,154.345581,5222300
2013-11-12,182.529999,184.050003,182.259995,183.070007,154.505905,4258500
2013-11-13,182.270004,183.550003,181.589996,183.550003,154.911041,4704400
2013-11-14,180.479996,183.199997,179.660004,182.210007,153.780136,6321500
2013-11-15,182.380005,183.279999,181.160004,183.190002,154.607224,5176100
2013-11-18,183.520004,184.990005,183.270004,184.470001,155.687500,5344900
2013-11-19,184.630005,186.199997,184.149994,185.250000,156.345810,4577000
2013-11-20,185.220001,186.240005,184.649994,185.190002,156.295135,3645800
2013-11-21,185.539993,185.750000,183.410004,184.130005,155.400528,4459500
2013-11-22,183.500000,184.990005,179.919998,181.300003,153.012115,7610200
2013-11-25,180.250000,180.750000,177.820007,178.940002,151.020325,7161900
2013-11-26,178.669998,178.940002,177.309998,177.309998,149.644653,5756000
2013-11-27,177.830002,180.179993,177.820007,178.970001,151.045670,4596500
2013-11-29,179.210007,180.759995,179.000000,179.679993,151.644882,2870500
2013-12-02,179.460007,179.589996,177.119995,177.479996,149.788132,4560000
2013-12-03,177.000000,178.229996,175.639999,176.080002,148.606598,5864000
2013-12-04,175.369995,177.500000,175.160004,175.740005,148.319626,5267400
2013-12-05,176.149994,176.860001,175.279999,176.080002,148.606598,4384900
2013-12-06,176.699997,178.000000,176.009995,177.669998,149.948502,4739800
2013-12-09,177.990005,178.149994,176.830002,177.460007,149.771255,3796600
2013-12-10,176.899994,177.669998,176.059998,177.119995,149.484299,4127800
2013-12-11,177.000000,177.759995,175.100006,175.199997,147.863846,4090400
2013-12-12,175.059998,175.800003,173.300003,173.369995,146.319412,5671600
2013-12-13,173.520004,174.380005,172.729996,172.800003,145.838379,4184400
2013-12-16,173.220001,178.350006,172.729996,177.850006,150.100388,7517000
2013-12-17,177.360001,177.490005,175.119995,175.759995,148.336487,5471900
2013-12-18,176.449997,178.740005,174.850006,178.699997,150.817795,5697700
2013-12-19,177.880005,180.539993,177.880005,180.220001,152.100647,5927000
2013-12-20,180.119995,182.000000,180.020004,180.020004,151.931824,7653500
2013-12-23,181.050003,182.929993,180.610001,182.229996,153.796982,4079900
2013-12-24,181.960007,183.500000,181.910004,183.220001,154.632553,1613600
2013-12-26,183.559998,185.559998,183.509995,185.350006,156.430191,3325700
2013-12-27,185.839996,186.500000,184.559998,185.080002,156.202316,3381600
2013-12-30,185.320007,186.699997,184.669998,186.410004,157.324799,3018600
2013-12-31,186.490005,187.789993,186.300003,187.570007,158.303802,3619700
2014-01-02,187.210007,187.399994,185.199997,185.529999,156.582123,4546500
2014-01-03,185.830002,187.350006,185.300003,186.639999,157.518921,4063200
2014-01-06,187.149994,187.360001,185.300003,186.000000,156.978806,4067800
2014-01-07,186.389999,190.350006,186.380005,189.710007,160.109924,5932300
2014-01-08,189.330002,189.419998,187.259995,187.970001,158.641418,4603700
2014-01-09,189.020004,189.500000,186.550003,187.380005,158.143494,4321300
2014-01-10,188.309998,188.570007,186.279999,187.259995,158.042160,4022400
2014-01-13,186.259995,186.949997,183.860001,184.160004,155.425858,5784700
2014-01-14,185.059998,186.429993,183.880005,185.919998,156.911270,4619200
2014-01-15,185.820007,188.649994,185.490005,187.740005,158.447311,4816500
2014-01-16,187.529999,188.990005,186.800003,188.759995,159.308151,4770300
2014-01-17,188.039993,190.809998,187.860001,190.089996,160.430588,7644600
2014-01-21,190.229996,190.389999,186.789993,188.429993,159.029648,11076300
2014-01-22,181.279999,183.500000,179.669998,182.250000,153.813889,13796100
2014-01-23,181.429993,183.720001,180.710007,182.729996,154.218979,6973900
2014-01-24,181.250000,182.809998,179.639999,179.639999,151.611130,6890600
2014-01-27,179.610001,179.649994,177.660004,177.899994,150.142563,5208600
2014-01-28,178.050003,178.449997,176.160004,176.850006,149.256424,5333300
2014-01-29,175.979996,178.529999,175.889999,176.399994,148.876648,4970900
2014-01-30,177.169998,177.860001,176.360001,177.360001,149.686859,4853700
2014-01-31,176.110001,177.839996,175.339996,176.679993,149.112961,5193400
2014-02-03,176.020004,176.020004,172.720001,172.899994,145.922699,7186800
2014-02-04,173.529999,173.750000,172.360001,172.839996,145.872101,4349800
2014-02-05,172.190002,174.970001,172.190002,174.240005,147.053696,4712300
2014-02-06,173.970001,174.850006,173.789993,174.669998,148.224747,4292200
2014-02-07,175.639999,177.559998,175.070007,177.250000,150.414139,4692900
2014-02-10,176.970001,177.649994,176.250000,177.139999,150.320786,3540400
2014-02-11,176.809998,180.389999,176.800003,179.699997,152.493164,4647300
2014-02-12,179.520004,181.250000,179.259995,180.240005,152.951431,3983000
2014-02-13,178.220001,182.360001,177.860001,181.839996,154.309158,4482000
2014-02-14,181.259995,184.429993,180.990005,183.690002,155.879120,4659900
2014-02-18,183.179993,184.000000,182.320007,183.190002,155.454788,4435200
2014-02-19,182.740005,185.649994,182.410004,182.949997,155.251144,4671500
2014-02-20,182.960007,184.860001,182.789993,184.259995,156.362793,4968200
2014-02-21,184.250000,185.710007,182.619995,182.789993,155.115356,5699300
2014-02-24,182.820007,185.160004,182.820007,183.449997,155.675446,4595300
2014-02-25,183.520004,184.600006,182.880005,183.229996,155.488693,3902300
2014-02-26,183.940002,185.279999,183.559998,184.059998,156.193085,3740700
2014-02-27,183.830002,185.949997,183.809998,185.270004,157.219879,3827800
2014-02-28,185.380005,186.119995,183.649994,185.169998,157.135040,4667900
2014-03-03,183.330002,184.639999,182.820007,184.259995,156.362793,3950100
2014-03-04,185.809998,187.160004,185.679993,186.440002,158.212753,4733000
2014-03-05,186.570007,187.949997,186.399994,187.139999,158.806747,3485200
2014-03-06,187.369995,188.389999,186.899994,187.639999,159.231094,3817300
2014-03-07,188.350006,188.919998,187.179993,187.679993,159.264999,4117800
2014-03-10,187.550003,188.369995,185.850006,186.389999,158.170288,4591200
2014-03-11,187.410004,188.449997,186.039993,186.759995,158.484268,4229500
2014-03-12,186.009995,187.449997,185.889999,186.220001,158.026047,4833000
2014-03-13,186.410004,187.000000,183.710007,183.899994,156.057312,4913200
2014-03-14,183.889999,184.289993,182.210007,182.210007,154.623184,5490300
2014-03-17,182.660004,186.350006,182.660004,185.809998,157.678116,4938100
2014-03-18,185.990005,187.899994,185.539993,186.809998,158.526718,3961300
2014-03-19,185.600006,186.699997,183.500000,184.710007,156.744659,4323900
2014-03-20,184.470001,188.259995,184.169998,187.899994,159.451691,5062600
2014-03-21,188.500000,188.699997,186.399994,186.669998,158.407898,12535200
2014-03-24,187.429993,189.440002,187.369995,188.250000,159.748718,5738500
2014-03-25,188.759995,195.399994,188.699997,195.039993,165.510681,10912700
2014-03-26,194.979996,195.630005,191.960007,192.619995,163.457077,6851700
2014-03-27,191.910004,192.669998,189.320007,189.830002,161.089508,6767700
2014-03-28,189.940002,192.619995,189.110001,190.449997,161.615631,5194400
2014-03-31,191.639999,193.770004,191.399994,192.490005,163.346741,8537300
2014-04-01,193.119995,195.130005,192.779999,194.500000,165.052444,5394100
2014-04-02,194.240005,194.500000,192.490005,193.550003,164.246292,4924100
2014-04-03,193.199997,193.380005,192.350006,192.690002,163.516479,4091100
2014-04-04,193.119995,193.970001,191.279999,191.770004,162.735794,6089900
2014-04-07,191.720001,195.309998,191.570007,194.520004,165.069412,6740500
2014-04-08,193.889999,194.169998,192.690002,193.289993,164.025650,5125000
2014-04-09,193.880005,197.000000,193.600006,196.639999,166.868454,5480100
2014-04-10,196.059998,199.210007,195.660004,195.679993,166.053818,8417900
2014-04-11,195.039993,197.000000,194.270004,195.190002,165.637955,4835000
2014-04-14,196.240005,198.240005,195.880005,197.770004,167.827362,5431100
2014-04-15,195.979996,197.410004,195.419998,197.020004,167.190918,5351300
2014-04-16,198.050003,198.710007,195.000000,196.399994,166.664764,8527300
2014-04-17,187.250000,190.699997,187.009995,190.009995,161.242249,11249600
2014-04-21,189.800003,192.809998,189.740005,192.270004,163.160065,5419700
2014-04-22,192.009995,193.000000,191.199997,192.149994,163.058243,3878600
2014-04-23,191.789993,192.410004,190.110001,191.729996,162.701859,4736400
2014-04-24,192.220001,192.220001,190.029999,190.220001,161.420486,4407100
2014-04-25,190.539993,190.669998,189.110001,189.630005,160.919769,3871000
2014-04-28,191.139999,193.990005,190.580002,193.139999,163.898315,5638300
2014-04-29,193.589996,195.940002,193.410004,195.110001,165.570099,4626300
2014-04-30,194.380005,196.860001,194.350006,196.470001,166.724167,4206800
2014-05-01,196.309998,196.740005,193.149994,193.529999,164.229309,3674000
2014-05-02,193.750000,193.839996,191.250000,191.440002,162.455734,3049900
2014-05-05,191.050003,191.490005,189.800003,191.259995,162.302994,2222100
2014-05-06,190.929993,190.949997,189.250000,190.029999,161.259201,3188700
2014-05-07,189.339996,190.300003,186.929993,189.300003,161.575012,3821000
2014-05-08,189.160004,190.570007,188.229996,188.910004,161.242157,2431900
2014-05-09,188.979996,190.589996,188.369995,190.080002,162.240784,2261600
2014-05-12,191.119995,193.020004,190.940002,192.570007,164.366104,3777400
2014-05-13,192.789993,193.029999,191.759995,192.190002,164.041718,2226600
2014-05-14,191.910004,191.990005,188.169998,188.720001,161.079971,5251500
2014-05-15,189.070007,189.080002,186.179993,186.460007,159.150940,4202200
2014-05-16,186.270004,187.410004,185.929993,187.059998,159.663086,3949500
2014-05-19,186.610001,187.130005,186.039993,187.000000,159.611908,3270700
2014-05-20,186.250000,186.699997,184.699997,184.889999,157.810928,3026500
2014-05-21,185.850006,187.160004,184.949997,186.389999,159.091217,2988000
2014-05-22,186.449997,186.449997,185.029999,185.679993,158.485168,2218000
2014-05-23,185.839996,186.139999,185.309998,185.940002,158.707123,2562900
2014-05-27,184.800003,185.649994,183.929993,184.779999,157.717026,4793800
2014-05-28,184.479996,184.880005,182.940002,183.080002,156.265991,3721600
2014-05-29,183.639999,183.779999,182.330002,183.759995,156.846390,2759900
2014-05-30,183.380005,184.570007,182.490005,184.360001,157.358551,4620500
2014-06-02,184.759995,186.279999,184.669998,185.690002,158.493744,3200500
2014-06-03,185.550003,185.759995,184.119995,184.369995,157.367050,2517100
2014-06-04,184.710007,185.449997,184.199997,184.509995,157.486572,2376800
2014-06-05,184.660004,186.089996,183.919998,185.979996,158.741241,2852200
2014-06-06,186.470001,187.649994,185.899994,186.369995,159.074127,3296700
2014-06-09,186.220001,187.639999,185.960007,186.220001,158.946121,2728400
2014-06-10,186.199997,186.220001,183.820007,184.289993,157.298767,4154900
2014-06-11,183.610001,184.199997,182.009995,182.250000,155.557556,4061700
2014-06-12,182.479996,182.550003,180.910004,181.220001,154.678436,4425300
2014-06-13,182.000000,183.000000,181.520004,182.559998,155.822174,2773600
2014-06-16,182.399994,182.710007,181.240005,182.350006,155.642914,3556200
2014-06-17,181.899994,182.809998,181.559998,182.259995,155.566101,2460900
2014-06-18,182.039993,183.610001,181.789993,183.600006,156.709854,3931800
2014-06-19,184.119995,184.470001,182.360001,182.820007,156.044098,3551100
2014-06-20,182.589996,182.669998,181.399994,181.550003,154.960083,10686800
2014-06-23,181.919998,182.250000,181.000000,182.139999,155.463669,3231700
2014-06-24,181.500000,183.000000,180.649994,180.880005,154.388229,3875400
2014-06-25,180.250000,180.970001,180.059998,180.720001,154.251648,2762800
2014-06-26,180.869995,181.369995,179.270004,180.369995,153.952927,3258500
2014-06-27,179.770004,182.460007,179.660004,181.710007,155.096664,4575500
2014-06-30,181.330002,181.929993,180.259995,181.270004,154.721115,4223800
2014-07-01,181.699997,187.270004,181.699997,186.350006,159.057068,6643100
2014-07-02,186.339996,188.990005,186.169998,188.389999,160.798294,5093000
2014-07-03,188.389999,188.809998,187.350006,188.529999,160.917816,2422400
2014-07-07,187.610001,188.270004,187.440002,188.039993,160.499603,2958700
2014-07-08,187.649994,188.080002,186.369995,187.220001,159.799698,3135100
2014-07-09,187.679993,188.899994,186.889999,188.419998,160.823898,3309600
2014-07-10,186.440002,188.050003,186.210007,187.699997,160.209335,3177800
2014-07-11,187.729996,188.350006,186.710007,188.000000,160.465439,2402500
2014-07-14,188.550003,190.440002,188.529999,189.860001,162.053009,4501100
2014-07-15,189.539993,190.080002,188.210007,188.490005,160.883667,4864700
2014-07-16,192.240005,193.360001,190.759995,192.360001,164.186890,7812600
2014-07-17,192.360001,195.949997,192.000000,192.490005,164.297791,8872300
2014-07-18,191.960007,193.440002,190.000000,192.500000,164.306320,8166400
2014-07-21,191.300003,191.699997,189.250000,190.850006,162.898026,4154400
2014-07-22,191.589996,194.720001,191.559998,194.089996,165.663467,4853000
2014-07-23,194.110001,194.899994,193.570007,193.630005,165.270828,3584200
2014-07-24,193.949997,195.619995,193.750000,195.240005,166.645050,3612700
2014-07-25,195.300003,195.899994,193.789993,194.399994,165.928101,3376400
2014-07-28,194.300003,196.399994,193.649994,195.779999,167.105942,3242400
2014-07-29,195.300003,195.889999,194.539993,194.570007,166.073196,3264100
2014-07-30,195.199997,195.990005,192.899994,194.000000,165.586624,3943800
2014-07-31,192.839996,194.289993,191.539993,191.669998,163.597900,4207500
2014-08-01,190.500000,191.500000,188.860001,189.149994,161.446976,5181100
2014-08-04,189.350006,189.949997,188.600006,189.639999,161.865250,2125900
2014-08-05,188.750000,189.199997,186.440002,187.100006,159.697220,3307900
2014-08-06,185.360001,186.880005,184.440002,185.970001,159.671478,3847000
2014-08-07,186.639999,186.679993,183.580002,184.300003,158.237671,2708600
2014-08-08,184.399994,186.669998,183.580002,186.630005,160.238159,2781500
2014-08-11,187.809998,188.360001,186.279999,187.470001,160.959396,2527200
2014-08-12,187.449997,188.690002,186.809998,187.339996,160.847733,1858600
2014-08-13,188.000000,188.479996,187.369995,187.949997,161.371490,1795000
2014-08-14,187.570007,188.169998,186.929993,187.880005,161.311386,1929500
2014-08-15,187.850006,188.880005,186.789993,187.380005,160.882095,2814800
2014-08-18,188.100006,189.809998,187.759995,189.360001,162.582092,2420300
2014-08-19,190.039993,190.250000,189.360001,190.070007,163.191650,2040100
2014-08-20,189.860001,190.389999,189.250000,190.100006,163.217453,2177600
2014-08-21,190.899994,192.070007,190.500000,191.229996,164.187607,2496500
2014-08-22,190.770004,191.880005,190.289993,190.410004,163.483582,1940300
2014-08-25,191.389999,191.809998,190.710007,191.160004,164.127563,1723600
2014-08-26,191.020004,193.529999,191.020004,192.990005,165.698746,3175400
2014-08-27,193.029999,194.130005,191.559998,192.250000,165.063385,2190200
2014-08-28,191.470001,192.300003,190.660004,192.000000,164.848755,1503600
2014-08-29,192.279999,192.750000,191.139999,192.300003,165.106339,2909400
2014-09-02,192.679993,192.970001,190.929993,191.559998,164.470993,2679700
2014-09-03,192.389999,192.949997,191.860001,191.949997,164.805832,1822800
2014-09-04,191.690002,192.690002,190.059998,190.679993,163.715439,2865000
2014-09-05,190.529999,191.750000,190.089996,191.199997,164.161896,2260200
2014-09-08,190.750000,191.199997,189.509995,190.139999,163.251801,2524200
2014-09-09,190.339996,190.740005,189.779999,189.990005,163.123016,2403600
2014-09-10,190.119995,192.149994,190.100006,191.539993,164.453812,2764000
2014-09-11,191.080002,192.779999,190.119995,191.720001,164.608353,2298500
2014-09-12,191.470001,191.600006,190.570007,191.279999,164.230576,2901000
2014-09-15,191.419998,192.490005,190.580002,191.809998,164.685623,2456400
2014-09-16,191.250000,193.570007,190.820007,192.960007,165.673019,2561500
2014-09-17,193.220001,193.639999,192.300003,192.800003,165.535645,3210800
2014-09-18,192.789993,194.130005,192.710007,193.750000,166.351303,2963300
2014-09-19,194.539993,195.000000,193.190002,194.000000,166.565918,8852000
2014-09-22,193.720001,194.139999,192.630005,193.110001,165.801804,3318000
2014-09-23,192.750000,193.070007,191.520004,191.619995,164.522476,3301800
2014-09-24,191.000000,192.449997,189.880005,192.309998,165.114899,3082600
2014-09-25,192.050003,192.500000,188.970001,189.009995,162.281540,4151400
2014-09-26,188.929993,190.330002,188.610001,190.059998,163.183105,2493900
2014-09-29,188.509995,189.960007,188.119995,189.639999,162.822495,2336300
2014-09-30,189.639999,190.850006,189.149994,189.830002,162.985626,2932600
2014-10-01,189.910004,190.399994,186.789993,187.169998,160.701782,3723200
2014-10-02,187.660004,187.779999,186.240005,186.910004,160.478546,2283100
2014-10-03,188.110001,189.369995,187.559998,188.669998,161.989670,3071500
2014-10-06,189.690002,190.889999,188.710007,189.039993,162.307327,2099500
2014-10-07,187.770004,188.119995,185.539993,185.710007,159.448257,2991300
2014-10-08,185.970001,189.600006,185.610001,189.360001,162.582092,2984800
2014-10-09,189.119995,189.500000,186.089996,186.419998,160.057846,2625400
2014-10-10,185.860001,187.740005,185.100006,185.929993,159.637115,5090200
2014-10-13,185.490005,186.649994,183.419998,183.520004,157.567947,3596700
2014-10-14,184.889999,185.720001,183.589996,183.800003,157.808334,3924700
2014-10-15,182.460007,183.789993,178.750000,181.750000,156.048233,6895800
2014-10-16,179.800003,181.479996,178.690002,179.839996,154.408325,5578600
2014-10-17,181.240005,182.839996,180.220001,182.050003,156.305847,4350200
2014-10-20,166.850006,170.330002,166.690002,169.100006,145.187119,23416500
2014-10-21,166.399994,166.679993,161.679993,163.229996,140.147186,20949800
2014-10-22,162.410004,165.410004,161.100006,161.789993,138.910828,11084800
2014-10-23,162.119995,162.830002,161.539993,162.179993,139.245667,7599400
2014-10-24,162.080002,162.440002,161.449997,162.080002,139.159851,6652100
2014-10-27,162.000000,162.910004,161.809998,161.869995,138.979538,4989100
2014-10-28,162.000000,163.600006,161.800003,163.600006,140.464905,7895300
2014-10-29,164.330002,164.619995,162.759995,163.460007,140.344711,4739300
2014-10-30,163.500000,164.619995,163.020004,164.350006,141.108795,3896000
2014-10-31,165.479996,165.589996,163.619995,164.399994,141.151749,5818000
2014-11-03,164.250000,164.539993,163.380005,164.360001,141.117401,4688200
2014-11-04,164.339996,164.360001,162.240005,162.649994,139.649216,4246900
2014-11-05,163.130005,163.539993,161.559998,161.820007,138.936630,4104700
2014-11-06,161.279999,161.529999,160.050003,161.460007,139.576309,4067600
2014-11-07,161.419998,162.210007,160.850006,162.070007,140.103638,3494800
2014-11-10,161.899994,164.470001,161.610001,163.490005,141.331146,4958200
2014-11-11,163.699997,163.899994,162.600006,163.300003,141.166946,3534400
2014-11-12,162.279999,163.000000,161.759995,161.919998,139.973953,3378200
2014-11-13,162.000000,162.800003,161.800003,162.789993,140.725998,3239700
2014-11-14,162.100006,164.490005,161.690002,164.160004,141.910385,4978400
2014-11-17,164.160004,164.970001,163.720001,164.160004,141.910385,4798900
2014-11-18,164.729996,164.750000,161.889999,161.889999,139.948013,5410100
2014-11-19,162.050003,162.100006,160.960007,161.429993,139.550339,3802600
2014-11-20,160.949997,161.500000,159.800003,160.639999,138.867477,4183100
